# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_alf2.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 5.749957e-04 6.985362e+00 3.383413e-01 3.458627e-01 7.327800e+00 4.280358e+05 5.881353e-04 7.553901e+00
 5.759725e-04 6.984548e+00 3.403069e-01 3.479262e-01 7.329000e+00 4.176891e+05 5.891655e-04 7.556076e+00
 5.769509e-04 6.983823e+00 3.422831e-01 3.500014e-01 7.330300e+00 4.075766e+05 5.901978e-04 7.558358e+00
 5.779309e-04 6.983187e+00 3.442699e-01 3.520884e-01 7.331700e+00 3.977261e+05 5.912320e-04 7.560750e+00
 5.789126e-04 6.982540e+00 3.462673e-01 3.541872e-01 7.333100e+00 3.881145e+05 5.922682e-04 7.563144e+00
 5.798960e-04 6.981881e+00 3.482755e-01 3.562978e-01 7.334500e+00 3.787358e+05 5.933064e-04 7.565542e+00
 5.808811e-04 6.981312e+00 3.502944e-01 3.584203e-01 7.336000e+00 3.695844e+05 5.943466e-04 7.568049e+00
 5.818678e-04 6.980730e+00 3.523240e-01 3.605547e-01 7.337500e+00 3.606547e+05 5.953887e-04 7.570558e+00
 5.828562e-04 6.980238e+00 3.543644e-01 3.627012e-01 7.339100e+00 3.519414e+05 5.964329e-04 7.573177e+00
 5.838463e-04 6.979734e+00 3.564157e-01 3.648597e-01 7.340700e+00 3.434537e+05 5.974790e-04 7.575798e+00
 5.848381e-04 6.979319e+00 3.584778e-01 3.670302e-01 7.342400e+00 3.351568e+05 5.985272e-04 7.578529e+00
 5.858315e-04 6.978892e+00 3.605509e-01 3.692129e-01 7.344100e+00 3.270891e+05 5.995773e-04 7.581263e+00
 5.868267e-04 6.978454e+00 3.626349e-01 3.714078e-01 7.345800e+00 3.191884e+05 6.006295e-04 7.584000e+00
 5.878235e-04 6.978104e+00 3.647298e-01 3.736149e-01 7.347600e+00 3.114925e+05 6.016837e-04 7.586847e+00
 5.888220e-04 6.977743e+00 3.668358e-01 3.758342e-01 7.349400e+00 3.039958e+05 6.027400e-04 7.589697e+00
 5.898222e-04 6.977470e+00 3.689528e-01 3.780659e-01 7.351300e+00 2.966669e+05 6.037982e-04 7.592656e+00
 5.908242e-04 6.977185e+00 3.710808e-01 3.803100e-01 7.353200e+00 2.895278e+05 6.048585e-04 7.595618e+00
 5.918278e-04 6.976889e+00 3.732200e-01 3.825664e-01 7.355100e+00 2.825484e+05 6.059209e-04 7.598585e+00
 5.928331e-04 6.976681e+00 3.753704e-01 3.848353e-01 7.357100e+00 2.757620e+05 6.069853e-04 7.601660e+00
