# MvsR for pwp /home/gieg/projects/BAM_old/src/projects/eos/tab/pwpfits/eos_h4.pwp
# rho_c, R_iso, M, Mb, R, Lambda, e_c, R_inv
 5.039566e-04 8.277536e+00 5.634748e-01 5.821152e-01 8.850600e+00 1.005969e+05 5.193447e-04 9.205294e+00
 5.051547e-04 8.276456e+00 5.659680e-01 5.847846e-01 8.852100e+00 9.853022e+04 5.206296e-04 9.208189e+00
 5.063557e-04 8.275367e+00 5.684699e-01 5.874641e-01 8.853600e+00 9.651209e+04 5.219179e-04 9.211090e+00
 5.075595e-04 8.274269e+00 5.709805e-01 5.901537e-01 8.855100e+00 9.452798e+04 5.232096e-04 9.213995e+00
 5.087662e-04 8.273161e+00 5.734997e-01 5.928535e-01 8.856600e+00 9.258725e+04 5.245047e-04 9.216906e+00
 5.099757e-04 8.272044e+00 5.760276e-01 5.955634e-01 8.858100e+00 9.069213e+04 5.258033e-04 9.219821e+00
 5.111882e-04 8.271018e+00 5.785642e-01 5.982835e-01 8.859700e+00 8.883202e+04 5.271053e-04 9.222849e+00
 5.124035e-04 8.269882e+00 5.811095e-01 6.010137e-01 8.861200e+00 8.701251e+04 5.284108e-04 9.225774e+00
 5.136217e-04 8.268837e+00 5.836635e-01 6.037542e-01 8.862800e+00 8.522964e+04 5.297197e-04 9.228812e+00
 5.148428e-04 8.267682e+00 5.862261e-01 6.065048e-01 8.864300e+00 8.348566e+04 5.310321e-04 9.231748e+00
 5.160668e-04 8.266618e+00 5.887975e-01 6.092657e-01 8.865900e+00 8.177969e+04 5.323480e-04 9.234797e+00
 5.172937e-04 8.265545e+00 5.913776e-01 6.120369e-01 8.867500e+00 8.010512e+04 5.336674e-04 9.237850e+00
 5.185236e-04 8.264361e+00 5.939664e-01 6.148183e-01 8.869000e+00 7.846705e+04 5.349903e-04 9.240801e+00
 5.197563e-04 8.263269e+00 5.965640e-01 6.176100e-01 8.870600e+00 7.686467e+04 5.363168e-04 9.243865e+00
 5.209920e-04 8.262167e+00 5.991702e-01 6.204119e-01 8.872200e+00 7.529443e+04 5.376467e-04 9.246934e+00
 5.222306e-04 8.261055e+00 6.017853e-01 6.232242e-01 8.873800e+00 7.375571e+04 5.389802e-04 9.250009e+00
 5.234722e-04 8.259934e+00 6.044090e-01 6.260468e-01 8.875400e+00 7.224787e+04 5.403173e-04 9.253088e+00
 5.247167e-04 8.258904e+00 6.070415e-01 6.288798e-01 8.877100e+00 7.077286e+04 5.416579e-04 9.256281e+00
 5.259642e-04 8.257764e+00 6.096827e-01 6.317230e-01 8.878700e+00 6.932994e+04 5.430021e-04 9.259371e+00
 5.272147e-04 8.256614e+00 6.123327e-01 6.345767e-01 8.880300e+00 6.791838e+04 5.443499e-04 9.262467e+00
 5.284681e-04 8.255555e+00 6.149914e-01 6.374407e-01 8.882000e+00 6.653504e+04 5.457013e-04 9.265676e+00
 5.297245e-04 8.254387e+00 6.176589e-01 6.403151e-01 8.883600e+00 6.517935e+04 5.470563e-04 9.268782e+00
 5.309839e-04 8.253308e+00 6.203351e-01 6.431999e-01 8.885300e+00 6.385077e+04 5.484149e-04 9.272002e+00
 5.322462e-04 8.252121e+00 6.230202e-01 6.460952e-01 8.886900e+00 6.255106e+04 5.497771e-04 9.275119e+00
 5.335116e-04 8.251023e+00 6.257139e-01 6.490008e-01 8.888600e+00 6.127957e+04 5.511430e-04 9.278350e+00
 5.347800e-04 8.249917e+00 6.284165e-01 6.519169e-01 8.890300e+00 6.003121e+04 5.525125e-04 9.281586e+00
 5.360514e-04 8.248800e+00 6.311278e-01 6.548435e-01 8.892000e+00 5.880996e+04 5.538858e-04 9.284827e+00
 5.373258e-04 8.247674e+00 6.338479e-01 6.577805e-01 8.893700e+00 5.761521e+04 5.552626e-04 9.288075e+00
 5.386033e-04 8.246538e+00 6.365767e-01 6.607280e-01 8.895400e+00 5.644636e+04 5.566432e-04 9.291327e+00
 5.398838e-04 8.245393e+00 6.393144e-01 6.636860e-01 8.897100e+00 5.529870e+04 5.580275e-04 9.294586e+00
 5.411673e-04 8.244238e+00 6.420608e-01 6.666545e-01 8.898800e+00 5.417794e+04 5.594155e-04 9.297849e+00
 5.424539e-04 8.243074e+00 6.448160e-01 6.696336e-01 8.900500e+00 5.307747e+04 5.608072e-04 9.301119e+00
 5.437436e-04 8.241900e+00 6.475799e-01 6.726231e-01 8.902200e+00 5.200280e+04 5.622027e-04 9.304394e+00
 5.450363e-04 8.240716e+00 6.503527e-01 6.756232e-01 8.903900e+00 5.094753e+04 5.636019e-04 9.307675e+00
 5.463321e-04 8.239623e+00 6.531342e-01 6.786338e-01 8.905700e+00 4.991512e+04 5.650048e-04 9.311070e+00
 5.476310e-04 8.238420e+00 6.559245e-01 6.816550e-01 8.907400e+00 4.890504e+04 5.664116e-04 9.314362e+00
 5.489329e-04 8.237207e+00 6.587236e-01 6.846868e-01 8.909100e+00 4.791679e+04 5.678221e-04 9.317660e+00
 5.502380e-04 8.236085e+00 6.615314e-01 6.877291e-01 8.910900e+00 4.694632e+04 5.692364e-04 9.321072e+00
 5.515461e-04 8.234853e+00 6.643481e-01 6.907820e-01 8.912600e+00 4.599684e+04 5.706545e-04 9.324382e+00
 5.528574e-04 8.233711e+00 6.671735e-01 6.938455e-01 8.914400e+00 4.506786e+04 5.720765e-04 9.327806e+00
 5.541718e-04 8.232460e+00 6.700077e-01 6.969197e-01 8.916100e+00 4.415725e+04 5.735022e-04 9.331127e+00
 5.554893e-04 8.231299e+00 6.728506e-01 7.000044e-01 8.917900e+00 4.326464e+04 5.749319e-04 9.334563e+00
 5.568099e-04 8.230129e+00 6.757024e-01 7.030998e-01 8.919700e+00 4.239130e+04 5.763653e-04 9.338004e+00
 5.581337e-04 8.228848e+00 6.785629e-01 7.062058e-01 8.921400e+00 4.153680e+04 5.778027e-04 9.341343e+00
 5.594606e-04 8.227658e+00 6.814321e-01 7.093225e-01 8.923200e+00 4.069759e+04 5.792439e-04 9.344796e+00
 5.607907e-04 8.226459e+00 6.843102e-01 7.124498e-01 8.925000e+00 3.987802e+04 5.806890e-04 9.348256e+00
 5.621240e-04 8.225150e+00 6.871970e-01 7.155877e-01 8.926700e+00 3.907459e+04 5.821381e-04 9.351612e+00
 5.634604e-04 8.223931e+00 6.900925e-01 7.187364e-01 8.928500e+00 3.828698e+04 5.835910e-04 9.355084e+00
 5.648000e-04 8.222702e+00 6.929968e-01 7.218957e-01 8.930300e+00 3.751488e+04 5.850479e-04 9.358561e+00
 5.661427e-04 8.221464e+00 6.959099e-01 7.250657e-01 8.932100e+00 3.676085e+04 5.865088e-04 9.362045e+00
 5.674887e-04 8.220216e+00 6.988317e-01 7.282464e-01 8.933900e+00 3.602303e+04 5.879735e-04 9.365534e+00
 5.688379e-04 8.218958e+00 7.017622e-01 7.314377e-01 8.935700e+00 3.529694e+04 5.894423e-04 9.369030e+00
 5.701902e-04 8.217691e+00 7.047015e-01 7.346398e-01 8.937500e+00 3.458782e+04 5.909150e-04 9.372532e+00
 5.715458e-04 8.216414e+00 7.076495e-01 7.378526e-01 8.939300e+00 3.389263e+04 5.923918e-04 9.376040e+00
 5.729047e-04 8.215127e+00 7.106062e-01 7.410761e-01 8.941100e+00 3.321367e+04 5.938725e-04 9.379554e+00
 5.742667e-04 8.213831e+00 7.135717e-01 7.443103e-01 8.942900e+00 3.254672e+04 5.953573e-04 9.383074e+00
 5.756320e-04 8.212524e+00 7.165459e-01 7.475553e-01 8.944700e+00 3.189409e+04 5.968461e-04 9.386601e+00
 5.770005e-04 8.211209e+00 7.195287e-01 7.508109e-01 8.946500e+00 3.125547e+04 5.983390e-04 9.390134e+00
 5.783723e-04 8.209883e+00 7.225203e-01 7.540774e-01 8.948300e+00 3.062932e+04 5.998359e-04 9.393673e+00
 5.797473e-04 8.208548e+00 7.255206e-01 7.573545e-01 8.950100e+00 3.001541e+04 6.013369e-04 9.397218e+00
 5.811256e-04 8.207203e+00 7.285296e-01 7.606424e-01 8.951900e+00 2.941467e+04 6.028419e-04 9.400770e+00
 5.825072e-04 8.205848e+00 7.315472e-01 7.639410e-01 8.953700e+00 2.882679e+04 6.043511e-04 9.404328e+00
 5.838921e-04 8.204584e+00 7.345736e-01 7.672504e-01 8.955600e+00 2.824925e+04 6.058644e-04 9.408001e+00
 5.852803e-04 8.203211e+00 7.376086e-01 7.705706e-01 8.957400e+00 2.768519e+04 6.073818e-04 9.411572e+00
 5.866717e-04 8.201827e+00 7.406522e-01 7.739015e-01 8.959200e+00 2.713211e+04 6.089034e-04 9.415149e+00
 5.880665e-04 8.200434e+00 7.437045e-01 7.772431e-01 8.961000e+00 2.658980e+04 6.104291e-04 9.418733e+00
 5.894646e-04 8.199031e+00 7.467654e-01 7.805956e-01 8.962800e+00 2.606014e+04 6.119590e-04 9.422323e+00
 5.908660e-04 8.197718e+00 7.498350e-01 7.839588e-01 8.964700e+00 2.553973e+04 6.134931e-04 9.426029e+00
 5.922708e-04 8.196296e+00 7.529132e-01 7.873327e-01 8.966500e+00 2.503044e+04 6.150313e-04 9.429632e+00
 5.936789e-04 8.194864e+00 7.560000e-01 7.907175e-01 8.968300e+00 2.453204e+04 6.165738e-04 9.433242e+00
 5.950903e-04 8.193423e+00 7.590954e-01 7.941129e-01 8.970100e+00 2.404329e+04 6.181205e-04 9.436858e+00
 5.965051e-04 8.191971e+00 7.621994e-01 7.975192e-01 8.971900e+00 2.356403e+04 6.196714e-04 9.440481e+00
 5.979232e-04 8.190611e+00 7.653120e-01 8.009363e-01 8.973800e+00 2.309499e+04 6.212266e-04 9.444220e+00
 5.993448e-04 8.189140e+00 7.684332e-01 8.043641e-01 8.975600e+00 2.263596e+04 6.227861e-04 9.447856e+00
 6.007697e-04 8.187660e+00 7.715629e-01 8.078026e-01 8.977400e+00 2.218670e+04 6.243498e-04 9.451498e+00
 6.021980e-04 8.186170e+00 7.747011e-01 8.112520e-01 8.979200e+00 2.174612e+04 6.259178e-04 9.455147e+00
 6.036296e-04 8.184671e+00 7.778479e-01 8.147121e-01 8.981000e+00 2.131405e+04 6.274901e-04 9.458803e+00
 6.050647e-04 8.183162e+00 7.810032e-01 8.181830e-01 8.982800e+00 2.089118e+04 6.290668e-04 9.462466e+00
 6.065032e-04 8.181744e+00 7.841670e-01 8.216647e-01 8.984700e+00 2.047562e+04 6.306478e-04 9.466245e+00
 6.079452e-04 8.180215e+00 7.873393e-01 8.251571e-01 8.986500e+00 2.007057e+04 6.322331e-04 9.469921e+00
 6.093905e-04 8.178678e+00 7.905201e-01 8.286603e-01 8.988300e+00 1.967249e+04 6.338228e-04 9.473604e+00
 6.108393e-04 8.177130e+00 7.937094e-01 8.321742e-01 8.990100e+00 1.928288e+04 6.354169e-04 9.477294e+00
 6.122915e-04 8.175573e+00 7.969071e-01 8.356989e-01 8.991900e+00 1.890154e+04 6.370154e-04 9.480990e+00
 6.137472e-04 8.174007e+00 8.001133e-01 8.392344e-01 8.993700e+00 1.852829e+04 6.386183e-04 9.484694e+00
 6.152064e-04 8.172431e+00 8.033279e-01 8.427806e-01 8.995500e+00 1.816145e+04 6.402256e-04 9.488404e+00
 6.166690e-04 8.170845e+00 8.065509e-01 8.463376e-01 8.997300e+00 1.780240e+04 6.418374e-04 9.492121e+00
 6.181351e-04 8.169350e+00 8.097822e-01 8.499053e-01 8.999200e+00 1.745096e+04 6.434536e-04 9.495955e+00
 6.196046e-04 8.167746e+00 8.130220e-01 8.534838e-01 9.001000e+00 1.710625e+04 6.450742e-04 9.499686e+00
 6.210777e-04 8.166132e+00 8.162701e-01 8.570729e-01 9.002800e+00 1.676884e+04 6.466994e-04 9.503424e+00
 6.225543e-04 8.164508e+00 8.195266e-01 8.606729e-01 9.004600e+00 1.643858e+04 6.483290e-04 9.507169e+00
 6.240344e-04 8.162875e+00 8.227914e-01 8.642835e-01 9.006400e+00 1.611395e+04 6.499632e-04 9.510921e+00
 6.255180e-04 8.161232e+00 8.260646e-01 8.679049e-01 9.008200e+00 1.579686e+04 6.516019e-04 9.514680e+00
 6.270051e-04 8.159480e+00 8.293460e-01 8.715370e-01 9.009900e+00 1.548582e+04 6.532451e-04 9.518336e+00
 6.284958e-04 8.157818e+00 8.326357e-01 8.751798e-01 9.011700e+00 1.518071e+04 6.548929e-04 9.522109e+00
 6.299900e-04 8.156147e+00 8.359336e-01 8.788332e-01 9.013500e+00 1.488268e+04 6.565453e-04 9.525889e+00
 6.314877e-04 8.154467e+00 8.392398e-01 8.824974e-01 9.015300e+00 1.458971e+04 6.582023e-04 9.529677e+00
 6.329891e-04 8.152777e+00 8.425542e-01 8.861723e-01 9.017100e+00 1.430352e+04 6.598639e-04 9.533471e+00
 6.344940e-04 8.151078e+00 8.458768e-01 8.898578e-01 9.018900e+00 1.402218e+04 6.615300e-04 9.537273e+00
 6.360024e-04 8.149269e+00 8.492076e-01 8.935541e-01 9.020600e+00 1.374736e+04 6.632009e-04 9.540971e+00
 6.375145e-04 8.147551e+00 8.525466e-01 8.972609e-01 9.022400e+00 1.347719e+04 6.648763e-04 9.544787e+00
 6.390301e-04 8.145824e+00 8.558937e-01 9.009785e-01 9.024200e+00 1.321327e+04 6.665565e-04 9.548611e+00
 6.405494e-04 8.143987e+00 8.592489e-01 9.047066e-01 9.025900e+00 1.295491e+04 6.682413e-04 9.552330e+00
 6.420722e-04 8.142241e+00 8.626122e-01 9.084454e-01 9.027700e+00 1.270143e+04 6.699308e-04 9.556168e+00
 6.435987e-04 8.140486e+00 8.659836e-01 9.121949e-01 9.029500e+00 1.245275e+04 6.716251e-04 9.560014e+00
 6.451288e-04 8.138621e+00 8.693631e-01 9.159549e-01 9.031200e+00 1.220930e+04 6.733241e-04 9.563755e+00
 6.466626e-04 8.136847e+00 8.727506e-01 9.197255e-01 9.033000e+00 1.197096e+04 6.750278e-04 9.567616e+00
 6.482000e-04 8.134963e+00 8.761461e-01 9.235068e-01 9.034700e+00 1.173662e+04 6.767363e-04 9.571372e+00
 6.497411e-04 8.133071e+00 8.795495e-01 9.272986e-01 9.036400e+00 1.150770e+04 6.784496e-04 9.575135e+00
 6.512858e-04 8.131269e+00 8.829610e-01 9.311009e-01 9.038200e+00 1.128309e+04 6.801676e-04 9.579018e+00
 6.528342e-04 8.129358e+00 8.863804e-01 9.349139e-01 9.039900e+00 1.106272e+04 6.818905e-04 9.582796e+00
 6.543862e-04 8.127438e+00 8.898077e-01 9.387373e-01 9.041600e+00 1.084743e+04 6.836182e-04 9.586582e+00
 6.559420e-04 8.125609e+00 8.932429e-01 9.425713e-01 9.043400e+00 1.063666e+04 6.853508e-04 9.590487e+00
 6.575015e-04 8.123670e+00 8.966860e-01 9.464158e-01 9.045100e+00 1.042893e+04 6.870882e-04 9.594288e+00
 6.590646e-04 8.121722e+00 9.001369e-01 9.502708e-01 9.046800e+00 1.022600e+04 6.888305e-04 9.598096e+00
 6.606315e-04 8.119766e+00 9.035956e-01 9.541363e-01 9.048500e+00 1.002776e+04 6.905777e-04 9.601912e+00
 6.622021e-04 8.117800e+00 9.070621e-01 9.580123e-01 9.050200e+00 9.832794e+03 6.923298e-04 9.605735e+00
 6.637765e-04 8.115825e+00 9.105364e-01 9.618987e-01 9.051900e+00 9.641904e+03 6.940868e-04 9.609567e+00
 6.653545e-04 8.113841e+00 9.140184e-01 9.657955e-01 9.053600e+00 9.455000e+03 6.958488e-04 9.613405e+00
 6.669364e-04 8.111848e+00 9.175082e-01 9.697028e-01 9.055300e+00 9.271588e+03 6.976157e-04 9.617252e+00
 6.685220e-04 8.109846e+00 9.210056e-01 9.736204e-01 9.057000e+00 9.091605e+03 6.993877e-04 9.621106e+00
 6.701114e-04 8.107734e+00 9.245107e-01 9.775485e-01 9.058600e+00 8.915378e+03 7.011646e-04 9.624855e+00
 6.717045e-04 8.105714e+00 9.280234e-01 9.814869e-01 9.060300e+00 8.742826e+03 7.029465e-04 9.628725e+00
 6.733014e-04 8.103685e+00 9.315437e-01 9.854357e-01 9.062000e+00 8.573867e+03 7.047335e-04 9.632602e+00
 6.749022e-04 8.101547e+00 9.350715e-01 9.893948e-01 9.063600e+00 8.408052e+03 7.065255e-04 9.636375e+00
 6.765067e-04 8.099501e+00 9.386069e-01 9.933642e-01 9.065300e+00 8.245687e+03 7.083226e-04 9.640267e+00
 6.781151e-04 8.097345e+00 9.421498e-01 9.973440e-01 9.066900e+00 8.086697e+03 7.101248e-04 9.644056e+00
 6.797272e-04 8.095180e+00 9.457002e-01 1.001334e+00 9.068500e+00 7.930306e+03 7.119321e-04 9.647852e+00
 6.813432e-04 8.093107e+00 9.492581e-01 1.005334e+00 9.070200e+00 7.777513e+03 7.137445e-04 9.651768e+00
 6.829631e-04 8.090924e+00 9.528233e-01 1.009345e+00 9.071800e+00 7.627551e+03 7.155621e-04 9.655580e+00
 6.845868e-04 8.088733e+00 9.563960e-01 1.013365e+00 9.073400e+00 7.480368e+03 7.173848e-04 9.659399e+00
 6.862144e-04 8.086534e+00 9.599760e-01 1.017396e+00 9.075000e+00 7.336569e+03 7.192126e-04 9.663226e+00
 6.878458e-04 8.084325e+00 9.635633e-01 1.021437e+00 9.076600e+00 7.195748e+03 7.210457e-04 9.667062e+00
 6.894811e-04 8.082108e+00 9.671579e-01 1.025489e+00 9.078200e+00 7.056892e+03 7.228840e-04 9.670905e+00
 6.911203e-04 8.079882e+00 9.707598e-01 1.029550e+00 9.079800e+00 6.921849e+03 7.247275e-04 9.674756e+00
 6.927634e-04 8.077648e+00 9.743689e-01 1.033621e+00 9.081400e+00 6.788678e+03 7.265763e-04 9.678615e+00
 6.944104e-04 8.075405e+00 9.779852e-01 1.037703e+00 9.083000e+00 6.658266e+03 7.284303e-04 9.682483e+00
 6.960613e-04 8.073053e+00 9.816086e-01 1.041795e+00 9.084500e+00 6.530846e+03 7.302896e-04 9.686245e+00
 6.977161e-04 8.070793e+00 9.852392e-01 1.045896e+00 9.086100e+00 6.405477e+03 7.321542e-04 9.690128e+00
 6.993749e-04 8.068424e+00 9.888768e-01 1.050008e+00 9.087600e+00 6.282983e+03 7.340242e-04 9.693907e+00
 7.010376e-04 8.066147e+00 9.925215e-01 1.054129e+00 9.089200e+00 6.162457e+03 7.358995e-04 9.697806e+00
 7.027043e-04 8.063761e+00 9.961732e-01 1.058261e+00 9.090700e+00 6.044694e+03 7.377801e-04 9.701601e+00
 7.043750e-04 8.061366e+00 9.998319e-01 1.062403e+00 9.092200e+00 5.929358e+03 7.396662e-04 9.705403e+00
 7.060496e-04 8.059064e+00 1.003498e+00 1.066554e+00 9.093800e+00 5.816130e+03 7.415576e-04 9.709327e+00
 7.077281e-04 8.056653e+00 1.007170e+00 1.070715e+00 9.095300e+00 5.704974e+03 7.434544e-04 9.713146e+00
 7.094107e-04 8.054234e+00 1.010849e+00 1.074886e+00 9.096800e+00 5.596107e+03 7.453567e-04 9.716973e+00
 7.110973e-04 8.051806e+00 1.014536e+00 1.079067e+00 9.098300e+00 5.489479e+03 7.472644e-04 9.720808e+00
 7.127879e-04 8.049370e+00 1.018229e+00 1.083258e+00 9.099800e+00 5.385043e+03 7.491777e-04 9.724652e+00
 7.144825e-04 8.046826e+00 1.021929e+00 1.087459e+00 9.101200e+00 5.282508e+03 7.510964e-04 9.728390e+00
 7.161811e-04 8.044374e+00 1.025635e+00 1.091669e+00 9.102700e+00 5.182078e+03 7.530206e-04 9.732250e+00
 7.178838e-04 8.041913e+00 1.029348e+00 1.095889e+00 9.104200e+00 5.083708e+03 7.549504e-04 9.736118e+00
 7.195905e-04 8.039344e+00 1.033068e+00 1.100118e+00 9.105600e+00 4.986894e+03 7.568857e-04 9.739881e+00
 7.213013e-04 8.036868e+00 1.036794e+00 1.104358e+00 9.107100e+00 4.892293e+03 7.588266e-04 9.743766e+00
 7.230162e-04 8.034283e+00 1.040527e+00 1.108606e+00 9.108500e+00 4.799407e+03 7.607730e-04 9.747546e+00
 7.247351e-04 8.031690e+00 1.044267e+00 1.112865e+00 9.109900e+00 4.708641e+03 7.627251e-04 9.751333e+00
 7.264581e-04 8.029089e+00 1.048013e+00 1.117133e+00 9.111300e+00 4.619302e+03 7.646829e-04 9.755130e+00
 7.281852e-04 8.026480e+00 1.051765e+00 1.121410e+00 9.112700e+00 4.531790e+03 7.666463e-04 9.758934e+00
 7.299164e-04 8.023863e+00 1.055524e+00 1.125697e+00 9.114100e+00 4.446068e+03 7.686153e-04 9.762747e+00
 7.316518e-04 8.021239e+00 1.059289e+00 1.129994e+00 9.115500e+00 4.362096e+03 7.705901e-04 9.766568e+00
 7.333912e-04 8.018606e+00 1.063060e+00 1.134300e+00 9.116900e+00 4.279836e+03 7.725706e-04 9.770398e+00
 7.351348e-04 8.015966e+00 1.066838e+00 1.138615e+00 9.118300e+00 4.198861e+03 7.745568e-04 9.774236e+00
 7.368825e-04 8.013217e+00 1.070622e+00 1.142939e+00 9.119600e+00 4.119731e+03 7.765488e-04 9.777969e+00
 7.386344e-04 8.010562e+00 1.074412e+00 1.147273e+00 9.121000e+00 4.042023e+03 7.785465e-04 9.781824e+00
 7.403905e-04 8.007798e+00 1.078208e+00 1.151616e+00 9.122300e+00 3.965712e+03 7.805501e-04 9.785574e+00
 7.421507e-04 8.005027e+00 1.082010e+00 1.155969e+00 9.123600e+00 3.891138e+03 7.825594e-04 9.789332e+00
 7.439151e-04 8.002248e+00 1.085819e+00 1.160330e+00 9.124900e+00 3.818079e+03 7.845747e-04 9.793098e+00
 7.456837e-04 7.999461e+00 1.089633e+00 1.164701e+00 9.126200e+00 3.746327e+03 7.865957e-04 9.796873e+00
 7.474566e-04 7.996668e+00 1.093453e+00 1.169081e+00 9.127500e+00 3.675859e+03 7.886227e-04 9.800657e+00
 7.492336e-04 7.993866e+00 1.097279e+00 1.173470e+00 9.128800e+00 3.606822e+03 7.906556e-04 9.804449e+00
 7.510148e-04 7.991057e+00 1.101111e+00 1.177868e+00 9.130100e+00 3.539187e+03 7.926944e-04 9.808250e+00
 7.528003e-04 7.988241e+00 1.104949e+00 1.182275e+00 9.131400e+00 3.472921e+03 7.947391e-04 9.812059e+00
 7.545901e-04 7.985317e+00 1.108793e+00 1.186690e+00 9.132600e+00 3.407836e+03 7.967899e-04 9.815763e+00
 7.563841e-04 7.982386e+00 1.112642e+00 1.191115e+00 9.133800e+00 3.344070e+03 7.988466e-04 9.819475e+00
 7.581823e-04 7.979548e+00 1.116497e+00 1.195549e+00 9.135100e+00 3.281593e+03 8.009093e-04 9.823310e+00
 7.599849e-04 7.976603e+00 1.120357e+00 1.199992e+00 9.136300e+00 3.220378e+03 8.029781e-04 9.827040e+00
 7.617917e-04 7.973650e+00 1.124223e+00 1.204443e+00 9.137500e+00 3.160248e+03 8.050529e-04 9.830778e+00
 7.636028e-04 7.970690e+00 1.128095e+00 1.208903e+00 9.138700e+00 3.101185e+03 8.071338e-04 9.834524e+00
 7.654182e-04 7.967723e+00 1.131972e+00 1.213372e+00 9.139900e+00 3.043315e+03 8.092208e-04 9.838280e+00
 7.672379e-04 7.964749e+00 1.135854e+00 1.217849e+00 9.141100e+00 2.986613e+03 8.113140e-04 9.842044e+00
 7.690620e-04 7.961668e+00 1.139742e+00 1.222336e+00 9.142200e+00 2.931053e+03 8.134133e-04 9.845702e+00
 7.708904e-04 7.958681e+00 1.143635e+00 1.226830e+00 9.143400e+00 2.876474e+03 8.155187e-04 9.849484e+00
 7.727231e-04 7.955585e+00 1.147534e+00 1.231333e+00 9.144500e+00 2.822995e+03 8.176304e-04 9.853159e+00
 7.745602e-04 7.952484e+00 1.151437e+00 1.235845e+00 9.145600e+00 2.770591e+03 8.197482e-04 9.856843e+00
 7.764017e-04 7.949375e+00 1.155346e+00 1.240365e+00 9.146700e+00 2.719240e+03 8.218724e-04 9.860536e+00
 7.782475e-04 7.946360e+00 1.159260e+00 1.244894e+00 9.147900e+00 2.668792e+03 8.240027e-04 9.864353e+00
 7.800978e-04 7.943138e+00 1.163179e+00 1.249431e+00 9.148900e+00 2.619356e+03 8.261394e-04 9.867948e+00
 7.819524e-04 7.940009e+00 1.167103e+00 1.253976e+00 9.150000e+00 2.570912e+03 8.282824e-04 9.871667e+00
 7.838115e-04 7.936874e+00 1.171032e+00 1.258529e+00 9.151100e+00 2.523194e+03 8.304317e-04 9.875396e+00
 7.856749e-04 7.933632e+00 1.174965e+00 1.263091e+00 9.152100e+00 2.476554e+03 8.325874e-04 9.879017e+00
 7.875428e-04 7.930484e+00 1.178904e+00 1.267661e+00 9.153200e+00 2.430966e+03 8.347494e-04 9.882763e+00
 7.894151e-04 7.927229e+00 1.182847e+00 1.272239e+00 9.154200e+00 2.386056e+03 8.369179e-04 9.886403e+00
 7.912919e-04 7.923967e+00 1.186795e+00 1.276825e+00 9.155200e+00 2.342044e+03 8.390928e-04 9.890051e+00
 7.931732e-04 7.920700e+00 1.190748e+00 1.281419e+00 9.156200e+00 2.298913e+03 8.412742e-04 9.893708e+00
 7.950589e-04 7.917426e+00 1.194705e+00 1.286021e+00 9.157200e+00 2.256531e+03 8.434620e-04 9.897374e+00
 7.969491e-04 7.914146e+00 1.198667e+00 1.290630e+00 9.158200e+00 2.214997e+03 8.456563e-04 9.901049e+00
 7.988438e-04 7.910860e+00 1.202633e+00 1.295248e+00 9.159200e+00 2.174291e+03 8.478572e-04 9.904733e+00
 8.007430e-04 7.907467e+00 1.206604e+00 1.299874e+00 9.160100e+00 2.134395e+03 8.500646e-04 9.908310e+00
 8.026467e-04 7.904169e+00 1.210579e+00 1.304507e+00 9.161100e+00 2.095191e+03 8.522786e-04 9.912012e+00
 8.045549e-04 7.900764e+00 1.214559e+00 1.309148e+00 9.162000e+00 2.056768e+03 8.544991e-04 9.915607e+00
 8.064677e-04 7.897353e+00 1.218542e+00 1.313796e+00 9.162900e+00 2.019109e+03 8.567264e-04 9.919211e+00
 8.083851e-04 7.893936e+00 1.222530e+00 1.318452e+00 9.163800e+00 1.982003e+03 8.589602e-04 9.922823e+00
 8.103069e-04 7.890514e+00 1.226522e+00 1.323116e+00 9.164700e+00 1.945923e+03 8.612008e-04 9.926445e+00
 8.125026e-04 7.887087e+00 1.230518e+00 1.327786e+00 9.165600e+00 1.910280e+03 8.637620e-04 9.930076e+00
 8.150053e-04 7.883564e+00 1.234508e+00 1.332453e+00 9.166400e+00 1.875393e+03 8.666834e-04 9.933594e+00
 8.175158e-04 7.880046e+00 1.238491e+00 1.337114e+00 9.167200e+00 1.841336e+03 8.696155e-04 9.937117e+00
 8.200340e-04 7.876635e+00 1.242468e+00 1.341771e+00 9.168100e+00 1.808084e+03 8.725584e-04 9.940763e+00
 8.225600e-04 7.873129e+00 1.246439e+00 1.346423e+00 9.168900e+00 1.775524e+03 8.755123e-04 9.944296e+00
 8.250937e-04 7.869528e+00 1.250402e+00 1.351069e+00 9.169600e+00 1.743553e+03 8.784771e-04 9.947719e+00
 8.276353e-04 7.866035e+00 1.254358e+00 1.355709e+00 9.170400e+00 1.712240e+03 8.814529e-04 9.951264e+00
 8.301846e-04 7.862448e+00 1.258308e+00 1.360344e+00 9.171100e+00 1.681570e+03 8.844398e-04 9.954699e+00
 8.327419e-04 7.858866e+00 1.262250e+00 1.364974e+00 9.171800e+00 1.651608e+03 8.874377e-04 9.958139e+00
 8.353070e-04 7.855292e+00 1.266185e+00 1.369597e+00 9.172500e+00 1.622254e+03 8.904467e-04 9.961586e+00
 8.378800e-04 7.851623e+00 1.270112e+00 1.374215e+00 9.173100e+00 1.593493e+03 8.934670e-04 9.964922e+00
 8.404609e-04 7.848061e+00 1.274033e+00 1.378827e+00 9.173800e+00 1.565310e+03 8.964984e-04 9.968383e+00
 8.430498e-04 7.844406e+00 1.277946e+00 1.383433e+00 9.174400e+00 1.537768e+03 8.995412e-04 9.971732e+00
